accuracy,attack,attack_interval_count,attack_interval_detection_rate,benign_false_positive_count,continuous_alert_segments,detected_attack_intervals,detection_delay_rows,f1,first_attack_evaluation_index,first_attack_raw_index,first_detection_evaluation_index,first_detection_raw_index,fn,fnr,fp,fpr,k,pr_auc,precision,recall,rho,roc_auc,specificity,threshold_method,threshold_value,tn,tp
0.04460483204213492,os_scan,34069,1.0,1560017,82,34069,0,0.07768634227987539,1249657,1314658,1249657,1314658,0,0.0,1560017,0.9954484254857544,1.0,0.46481754131883257,0.040412937799137245,1.0,0.95,0.9757822022264481,0.004551574514245605,q99_5,44.32221801336754,7133,65700
0.04508068714211348,os_scan,34069,1.0,1559240,59,34069,0,0.07772204608905504,1249657,1314658,1249657,1314658,0,0.0,1559240,0.9949526209999043,1.0,0.46481754131883257,0.04043226211429345,1.0,0.95,0.9757822022264481,0.005047379000095715,q99_9,53.98996824676153,7910,65700
0.04070673974951772,os_scan,34069,1.0,1566382,20,34069,0,0.07739509548340129,1249657,1314658,1249657,1314658,0,0.0,1566382,0.9995099384232524,0.25,0.43075885974567374,0.04025533030815854,1.0,0.99,0.9731948903065998,0.0004900615767475992,q99,103.47229071820402,768,65700
0.04095599718283982,os_scan,34069,1.0,1565975,19,34069,0,0.07741365343545178,1249657,1314658,1249657,1314658,0,0.0,1565975,0.9992502313116166,0.25,0.43075885974567374,0.0402653714740987,1.0,0.99,0.9731948903065998,0.0007497686883833711,q99_5,112.87897459153001,1175,65700
0.041365097835073646,os_scan,34069,1.0,1565307,17,34069,0,0.07744413148528297,1249657,1314658,1249657,1314658,0,0.0,1565307,0.998823979836008,0.25,0.43075885974567374,0.04028186267747472,1.0,0.99,0.9731948903065998,0.0011760201639919598,q99_9,129.8884372656138,1843,65700
0.040720825550417984,os_scan,34069,1.0,1566359,23,34069,0,0.07739614397567618,1249657,1314658,1249657,1314658,0,0.0,1566359,0.9994952620999904,0.5,0.43075885974567374,0.04025589761154468,1.0,0.99,0.9731948903065998,0.0005047379000095715,q99,78.90917679430487,791,65700
0.04095599718283982,os_scan,34069,1.0,1565975,19,34069,0,0.07741365343545178,1249657,1314658,1249657,1314658,0,0.0,1565975,0.9992502313116166,0.5,0.43075885974567374,0.0402653714740987,1.0,0.99,0.9731948903065998,0.0007497686883833711,q99_5,87.87897459153322,1175,65700
0.04137122209633463,os_scan,34069,1.0,1565297,17,34069,0,0.07744458792583472,1249657,1314658,1249657,1314658,0,0.0,1565297,0.9988175988258942,0.5,0.43075885974567374,0.04028210965440157,1.0,0.99,0.9731948903065998,0.001182401174105861,q99_9,105.0434550363508,1853,65700
0.041251799001745415,os_scan,34069,1.0,1565492,17,34069,0,0.07743568830544312,1249657,1314658,1249657,1314658,0,0.0,1565492,0.9989420285231152,1.0,0.43075885974567374,0.04027729415053531,1.0,0.99,0.9731948903065998,0.0010579714768847908,q99,49.96725752632154,1658,65700
0.04144471323146645,os_scan,34069,1.0,1565177,23,34069,0,0.07745006563215226,1249657,1314658,1249657,1314658,0,0.0,1565177,0.9987410267045274,1.0,0.43075885974567374,0.04028507361376732,1.0,0.99,0.9731948903065998,0.0012589732954726733,q99_5,59.463800558139525,1973,65700
0.041658449949474846,os_scan,34069,1.0,1564828,32,34069,0,0.07746600103288001,1249657,1314658,1249657,1314658,0,0.0,1564828,0.9985183294515522,1.0,0.43075885974567374,0.040293696275071636,1.0,0.99,0.9731948903065998,0.0014816705484478193,q99_9,69.41968580605524,2322,65700
0.2021707666058781,fuzzing,42362,1.0,1738580,95,42362,0,0.3323799817675353,1235004,1300005,1235004,1300005,0,0.0,1738580,0.9955478697057586,0.25,0.2837204931584512,0.1993139792839797,1.0,0.9,0.7153361391995622,0.0044521302942414345,q99,36.73437369580536,7775,432783
0.20375396142878513,fuzzing,42362,1.0,1735130,138,42362,0,0.3328209064035166,1235004,1300005,1235004,1300005,0,0.0,1735130,0.9935723263597608,0.25,0.2837204931584512,0.19963116601081315,1.0,0.9,0.7153361391995622,0.006427673640239241,q99_5,47.02442675283279,11225,432783
0.20601357050356608,fuzzing,42362,1.0,1730206,176,42362,0,0.33345224465014645,1235004,1300005,1235004,1300005,0,0.0,1730206,0.9907527392769512,0.25,0.2837204931584512,0.20008562225697865,1.0,0.9,0.7153361391995622,0.009247260723048864,q99_9,58.376740678418535,16149,432783
0.20217810895868,fuzzing,42362,1.0,1738564,96,42362,0,0.33238202393889704,1235004,1300005,1235004,1300005,0,0.0,1738564,0.9955387077656032,0.5,0.2837204931584512,0.19931544796847303,1.0,0.9,0.7153361391995622,0.004461292234396786,q99,34.280402504602094,7791,432783
0.20376910503143902,fuzzing,42362,1.0,1735097,137,42362,0,0.33282512959195404,1235004,1300005,1235004,1300005,0,0.0,1735097,0.9935534298581904,0.5,0.2837204931584512,0.19963420484528663,1.0,0.9,0.7153361391995622,0.006446570141809655,q99_5,44.6120607904814,11258,432783
0.20601448829766633,fuzzing,42362,1.0,1730204,177,42362,0,0.3334525015698618,1235004,1300005,1235004,1300005,0,0.0,1730204,0.9907515940344317,0.5,0.2837204931584512,0.20008580726560077,1.0,0.9,0.7153361391995622,0.009248405965568283,q99_9,55.88135514726347,16151,432783
0.20227723072150547,fuzzing,42362,1.0,1738348,95,42362,0,0.33240959570861406,1235004,1300005,1235004,1300005,0,0.0,1738348,0.9954150215735059,1.0,0.2837204931584512,0.19933527732780748,1.0,0.9,0.7153361391995622,0.004584978426494041,q99,29.96355112043741,8007,432783
0.20382096039810238,fuzzing,42362,1.0,1734984,135,42362,0,0.33283959162484855,1235004,1300005,1235004,1300005,0,0.0,1734984,0.9934887236558432,1.0,0.2837204931584512,0.19964461125203953,1.0,0.9,0.7153361391995622,0.00651127634415683,q99_5,39.94431313584637,11371,432783
0.20601770057701715,fuzzing,42362,1.0,1730197,178,42362,0,0.33345340079198293,1235004,1300005,1235004,1300005,0,0.0,1730197,0.9907475856856137,1.0,0.2837204931584512,0.20008645479847248,1.0,0.9,0.7153361391995622,0.00925241431438625,q99_9,50.89869548351428,16158,432783
0.20112769361095992,fuzzing,42362,1.0,1740853,74,42362,0,0.3320901205830682,1235004,1300005,1235004,1300005,0,0.0,1740853,0.9968494378290783,0.25,0.295796471463988,0.19910555401180327,1.0,0.95,0.7234596617717796,0.00315056217092172,q99,59.86666639337401,5502,432783
0.20204824109349662,fuzzing,42362,1.0,1738847,72,42362,0,0.33234590673599007,1235004,1300005,1235004,1300005,0,0.0,1738847,0.995700759582101,0.25,0.295796471463988,0.19928947380539042,1.0,0.95,0.7234596617717796,0.004299240417898995,q99_5,73.65301842332205,7508,432783
0.2044267045042581,fuzzing,42362,1.0,1733664,113,42362,0,0.3330086217841438,1235004,1300005,1235004,1300005,0,0.0,1733664,0.9927328635930266,0.25,0.295796471463988,0.19976625322475003,1.0,0.95,0.7234596617717796,0.007267136406973382,q99_9,102.03564263654614,12691,432783
0.2011832201540242,fuzzing,42362,1.0,1740732,73,42362,0,0.3321055382001598,1235004,1300005,1235004,1300005,0,0.0,1740732,0.9967801506566534,0.5,0.295796471463988,0.19911663825646475,1.0,0.95,0.7234596617717796,0.0032198493433465702,q99,55.620001191491326,5623,432783
0.20216434204717645,fuzzing,42362,1.0,1738594,75,42362,0,0.3323781948881789,1235004,1300005,1235004,1300005,0,0.0,1738594,0.9955558864033945,0.5,0.295796471463988,0.1993126942028031,1.0,0.95,0.7234596617717796,0.0044441135966055015,q99_5,70.10832663601995,7761,432783
0.2044267045042581,fuzzing,42362,1.0,1733664,113,42362,0,0.3330086217841438,1235004,1300005,1235004,1300005,0,0.0,1733664,0.9927328635930266,0.5,0.295796471463988,0.19976625322475003,1.0,0.95,0.7234596617717796,0.007267136406973382,q99_9,97.03590045492106,12691,432783
0.20135438875371822,fuzzing,42362,1.0,1740359,67,42362,0,0.33215307424427026,1235004,1300005,1235004,1300005,0,0.0,1740359,0.9965665629267818,1.0,0.295796471463988,0.19915081481099717,1.0,0.95,0.7234596617717796,0.003433437073218217,q99,47.955178655484,5996,432783
0.20224510792799721,fuzzing,42362,1.0,1738418,73,42362,0,0.3324006599118889,1235004,1300005,1235004,1300005,0,0.0,1738418,0.9954551050616857,1.0,0.295796471463988,0.19932885071442027,1.0,0.95,0.7234596617717796,0.004544894938314375,q99_5,61.399724780992486,7937,432783
0.20446158068006706,fuzzing,42362,1.0,1733588,112,42362,0,0.3330183590506757,1235004,1300005,1235004,1300005,0,0.0,1733588,0.9926893443772887,1.0,0.295796471463988,0.19977326136658957,1.0,0.95,0.7234596617717796,0.0073106556227113045,q99_9,87.33824781094484,12767,432783
0.19982717937092556,fuzzing,42362,1.0,1743687,17,42362,0,0.3317294260081334,1235004,1300005,1235004,1300005,0,0.0,1743687,0.998472246479095,0.25,0.3146286358533729,0.19884629698548567,1.0,0.99,0.7300352970577443,0.0015277535209049706,q99,239.68416574502166,2668,432783
0.2002007215697216,fuzzing,42362,1.0,1742873,25,42362,0,0.3318329468314191,1235004,1300005,1235004,1300005,0,0.0,1742873,0.9980061327736914,0.25,0.3146286358533729,0.19892069334490378,1.0,0.99,0.7300352970577443,0.0019938672263085113,q99_5,259.642322276559,3482,432783
0.20093725133516097,fuzzing,42362,1.0,1741268,29,42362,0,0.3320372528515433,1235004,1300005,1235004,1300005,0,0.0,1741268,0.9970870756518577,0.25,0.3146286358533729,0.19906754717345637,1.0,0.99,0.7300352970577443,0.0029129243481422736,q99_9,292.39635084020426,5087,432783
0.19982855606207592,fuzzing,42362,1.0,1743684,16,42362,0,0.33172980741592417,1235004,1300005,1235004,1300005,0,0.0,1743684,0.9984705286153159,0.5,0.3146286358533729,0.19884657107137393,1.0,0.99,0.7300352970577443,0.0015294713846840992,q99,214.7671413727795,2671,432783
0.2002030160549722,fuzzing,42362,1.0,1742868,25,42362,0,0.33183358290836573,1235004,1300005,1235004,1300005,0,0.0,1742868,0.998003269667393,0.5,0.3146286358533729,0.19892115049702366,1.0,0.99,0.7300352970577443,0.0019967303326070586,q99_5,234.80573716560463,3487,432783
0.20094229920271225,fuzzing,42362,1.0,1741257,29,42362,0,0.33203865394773635,1235004,1300005,1235004,1300005,0,0.0,1741257,0.9970807768180009,0.5,0.3146286358533729,0.19906855439642324,1.0,0.99,0.7300352970577443,0.002919223181999078,q99_9,267.5304355230572,5098,432783
0.199848288635231,fuzzing,42362,1.0,1743641,15,42362,0,0.3317352743573047,1235004,1300005,1235004,1300005,0,0.0,1743641,0.9984459059011483,1.0,0.3146286358533729,0.19885049971880478,1.0,0.99,0.7300352970577443,0.0015540940988516081,q99,166.52125091639348,2714,432783
0.20026083708328707,fuzzing,42362,1.0,1742742,28,42362,0,0.3318496128524699,1235004,1300005,1235004,1300005,0,0.0,1742742,0.9979311193886695,1.0,0.3146286358533729,0.198932671424139,1.0,0.99,0.7300352970577443,0.0020688806113304567,q99_5,187.58412326295027,3613,432783
0.20101755831893162,fuzzing,42362,1.0,1741093,30,42362,0,0.33205954442065494,1235004,1300005,1235004,1300005,0,0.0,1741093,0.9969868669314086,1.0,0.3146286358533729,0.19908357238407343,1.0,0.99,0.7300352970577443,0.0030131330685914375,q99_9,220.36738188197415,5262,432783
0.045317072487713356,ssl_renegotiation,29299,1.0,2045475,157,29299,0,0.08306694656888917,1255010,1320011,1255010,1320011,0,0.0,2045475,0.9978325962306785,0.25,0.23173674359750018,0.043333253824492185,1.0,0.9,0.8673542278503529,0.0021674037693215045,q99,24.063929279670294,4443,92652
0.046198257233135906,ssl_renegotiation,29299,1.0,2043587,147,29299,0,0.08313730909227952,1255010,1320011,1255010,1320011,0,0.0,2043587,0.9969115837804244,0.25,0.23173674359750018,0.043371551591371564,1.0,0.9,0.8673542278503529,0.003088416219575612,q99_5,31.258371096122545,6331,92652
0.04697162753142255,ssl_renegotiation,29299,1.0,2041930,151,29299,0,0.08319916093234928,1255010,1320011,1255010,1320011,0,0.0,2041930,0.9961032587644969,0.25,0.23173674359750018,0.04340521938253016,1.0,0.9,0.8673542278503529,0.003896741235503079,q99_9,38.7401468901858,7988,92652
0.04544869012447668,ssl_renegotiation,29299,1.0,2045193,153,29299,0,0.08307744865830351,1255010,1320011,1255010,1320011,0,0.0,2045193,0.9976950297524096,0.5,0.23173674359750018,0.043338969850480275,1.0,0.9,0.8673542278503529,0.0023049702475903913,q99,22.593645553824945,4725,92652
0.04624866398764101,ssl_renegotiation,29299,1.0,2043479,158,29299,0,0.08314133767172488,1255010,1320011,1255010,1320011,0,0.0,2043479,0.9968588987461937,0.5,0.23173674359750018,0.04337374440050727,1.0,0.9,0.8673542278503529,0.0031411012538062498,q99_5,29.209039368046078,6439,92652
0.04704163691267963,ssl_renegotiation,29299,1.0,2041780,154,29299,0,0.08320476461597316,1255010,1320011,1255010,1320011,0,0.0,2041780,0.9960300851058432,0.5,0.23173674359750018,0.04340826974108334,1.0,0.9,0.8673542278503529,0.003969914894156742,q99_9,36.90082044595402,8138,92652
0.04565031714249709,ssl_renegotiation,29299,1.0,2044761,149,29299,0,0.0830935421164854,1255010,1320011,1255010,1320011,0,0.0,2044761,0.9974842896154871,1.0,0.23173674359750018,0.043347729240909454,1.0,0.9,0.8673542278503529,0.0025157103845129414,q99,19.119204011057672,5157,92652
0.04635974553923559,ssl_renegotiation,29299,1.0,2043241,158,29299,0,0.08315021684552028,1255010,1320011,1255010,1320011,0,0.0,2043241,0.99674279654113,1.0,0.23173674359750018,0.04337857748492083,1.0,0.9,0.8673542278503529,0.003257203458870062,q99_5,25.112848648444576,6677,92652
0.047122381065729475,ssl_renegotiation,29299,1.0,2041607,153,29299,0,0.08321122846849291,1255010,1320011,1255010,1320011,0,0.0,2041607,0.995945691486196,1.0,0.23173674359750018,0.04341178835370965,1.0,0.9,0.8673542278503529,0.004054308513803967,q99_9,32.51752304408135,8311,92652
0.044329473482780025,ssl_renegotiation,29299,1.0,2047591,81,29299,0,0.08298822828659654,1255010,1320011,1255010,1320011,0,0.0,2047591,0.9988648326420861,0.25,0.19298864401720947,0.04329041141589997,1.0,0.95,0.8464968991901387,0.0011351673579138286,q99,39.245177255725686,2327,92652
0.04535487755359218,ssl_renegotiation,29299,1.0,2045394,110,29299,0,0.083069962854676,1255010,1320011,1255010,1320011,0,0.0,2045394,0.9977930824550055,0.25,0.19298864401720947,0.0433348955073932,1.0,0.95,0.8464968991901387,0.0022069175449944828,q99_5,51.4346761489013,4524,92652
0.046141316269713475,ssl_renegotiation,29299,1.0,2043709,110,29299,0,0.08313275875914587,1255010,1320011,1255010,1320011,0,0.0,2043709,0.9969710983561294,0.25,0.19298864401720947,0.043369074795879536,1.0,0.95,0.8464968991901387,0.0030289016438706327,q99_9,61.639708776102694,6209,92652
