accuracy,alpha,attack,attack_interval_count,attack_interval_detection_rate,benign_false_positive_count,continuous_alert_segments,detected_attack_intervals,detection_delay_rows,f1,first_attack_evaluation_index,first_attack_raw_index,first_detection_evaluation_index,first_detection_raw_index,fn,fnr,fp,fpr,pr_auc,precision,recall,roc_auc,series,specificity,threshold_method,threshold_value,tn,tp
0.044971062865541846,0.3,os_scan,34069,1.0,1559419,568,34069,0,0.07771381797815141,1249657,1314658,1249657,1314658,0,0.0,1559419,0.9950668410809431,0.47985425438595336,0.04042780867124192,1.0,0.9773938707726961,ewma,0.004933158919056887,q99,0.038397959171978586,7731,65700
0.04881648651131457,0.3,os_scan,34069,1.0,1553140,738,34069,0,0.07800349056715779,1249657,1314658,1249657,1314658,0,0.0,1553140,0.9910602048304247,0.47985425438595336,0.04058461614489387,1.0,0.9773938707726961,ewma,0.008939795169575344,q99_5,0.05470185564730998,14010,65700
0.056289922528095046,0.3,os_scan,34069,1.0,1540937,1184,34069,0,0.07857268002800873,1249657,1314658,1249657,1314658,0,0.0,1540937,0.9832734581884313,0.47985425438595336,0.040892871258411206,1.0,0.9773938707726961,ewma,0.01672654181156877,q99_9,0.07557961763785365,26213,65700
0.045281562911473804,0.3,os_scan,34069,1.0,1558912,515,34069,0,0.07773712782018942,1249657,1314658,1249657,1314658,0,0.0,1558912,0.9947433238681683,0.47985425438595336,0.04044042515997666,1.0,0.9773938707726961,ewma,0.005256676131831669,mean_plus_3std,0.039485849669817066,8238,65700
0.046812015800594055,0.3,os_scan,34069,1.0,1556413,392,34069,0,0.07785222652035503,1249657,1314658,1249657,1314658,0,0.0,1556413,0.9931487094407044,0.47985425438595336,0.04050272699867395,1.0,0.9773938707726961,ewma,0.006851290559295536,mean_plus_4std,0.04594742667455777,10737,65700
0.04822120831674679,0.3,os_scan,34069,1.0,1554112,547,34069,0,0.07795850756328047,1249657,1314658,1249657,1314658,0,0.0,1554112,0.9916804390134958,0.47985425438595336,0.04056026254898717,1.0,0.9773938707726961,ewma,0.008319560986504163,mean_plus_5std,0.052409003679298474,13038,65700
0.04249624888997765,0.3,os_scan,34069,1.0,1563460,420,34069,0,0.0775285274299942,1249657,1314658,1249657,1314658,0,0.0,1563460,0.9976454072679706,0.47985425438595336,0.040327530752044,1.0,0.9773938707726961,ewma,0.0023545927320294804,median_plus_3mad,0.030132691187364065,3690,65700
0.04465872554123159,0.3,os_scan,34069,1.0,1559929,577,34069,0,0.07769038430725186,1249657,1314658,1249657,1314658,0,0.0,1559929,0.9953922725967521,0.47985425438595336,0.04041512546835717,1.0,0.9773938707726961,ewma,0.004607727403247934,median_plus_5mad,0.037365549908541955,7221,65700
0.04653336191321922,0.3,os_scan,34069,1.0,1556868,374,34069,0,0.0778312448023655,1249657,1314658,1249657,1314658,0,0.0,1556868,0.993439045400887,0.47985425438595336,0.040491369236913335,1.0,0.9773938707726961,ewma,0.0065609545991130395,median_plus_7mad,0.04459840862971985,10282,65700
0.04526747711057354,0.5,os_scan,34069,1.0,1558935,684,34069,0,0.07773607006895084,1249657,1314658,1249657,1314658,0,0.0,1558935,0.9947580001914303,0.48565862529268344,0.04043985264382461,1.0,0.9778871229321995,ewma,0.005241999808569696,q99,0.03916969711446001,8215,65700
0.049717365342805526,0.5,os_scan,34069,1.0,1551669,1293,34069,0,0.07807166551103965,1249657,1314658,1249657,1314658,0,0.0,1551669,0.9901215582426698,0.48565862529268344,0.0406215279259093,1.0,0.9778871229321995,ewma,0.009878441757330185,q99_5,0.05658381358265365,15481,65700
0.06219616008818936,0.5,os_scan,34069,1.0,1531293,3474,34069,0,0.07902841955790998,1249657,1314658,1249657,1314658,0,0.0,1531293,0.9771196120345851,0.48565862529268344,0.041139817143844716,1.0,0.9778871229321995,ewma,0.022880387965414924,q99_9,0.08726174930396753,35857,65700
0.046235722815935326,0.5,os_scan,34069,1.0,1557354,532,34069,0,0.0778088460486252,1249657,1314658,1249657,1314658,0,0.0,1557354,0.9937491624924225,0.48565862529268344,0.04047924468317136,1.0,0.9778871229321995,ewma,0.006250837507577449,mean_plus_3std,0.04252544251312532,9796,65700
0.04793826744648927,0.5,os_scan,34069,1.0,1554574,623,34069,0,0.07793714493817817,1249657,1314658,1249657,1314658,0,0.0,1554574,0.991975241680758,0.48565862529268344,0.04054869731909541,1.0,0.9778871229321995,ewma,0.008024758319241937,mean_plus_4std,0.049999635792476904,12576,65700
0.05001806657071991,0.5,os_scan,34069,1.0,1551178,1396,34069,0,0.07809444792455386,1249657,1314658,1249657,1314658,0,0.0,1551178,0.9898082506460772,0.48565862529268344,0.04063386353206612,1.0,0.9778871229321995,ewma,0.010191749353922726,mean_plus_5std,0.05747382907182849,15972,65700
0.042744893897173654,0.5,os_scan,34069,1.0,1563054,606,34069,0,0.07754710366879243,1249657,1314658,1249657,1314658,0,0.0,1563054,0.9973863382573461,0.48565862529268344,0.040337583207777236,1.0,0.9778871229321995,ewma,0.002613661742653862,median_plus_3mad,0.03052301721728043,4096,65700
0.044991272927703094,0.5,os_scan,34069,1.0,1559386,712,34069,0,0.07771533476146597,1249657,1314658,1249657,1314658,0,0.0,1559386,0.9950457837475672,0.48565862529268344,0.040428629623293785,1.0,0.9778871229321995,ewma,0.0049542162524327605,median_plus_5mad,0.03816768828066339,7764,65700
0.047033101632115625,0.5,os_scan,34069,1.0,1556052,485,34069,0,0.0778688816037434,1249657,1314658,1249657,1314658,0,0.0,1556052,0.9929183549755927,0.48565862529268344,0.04051174285587439,1.0,0.9778871229321995,ewma,0.007081645024407363,median_plus_7mad,0.04581235934404635,11098,65700
0.20684646864953024,,fuzzing,42362,1.0,1728391,4724,42362,0,0.33368556225103196,1235004,1300005,1235004,1300005,0,0.0,1728391,0.9897134316905783,0.19471720266401787,0.20025365842824316,1.0,0.5308830680874915,baseline,0.010286568309421623,q99,0.06522067176047684,17964,432783
0.209494304628711,,fuzzing,42362,0.9997639393796327,1722580,6509,42352,0,0.33440837987639604,1235004,1300005,1235004,1300005,41,9.4735698953055e-05,1722580,0.9863859295504064,0.19471720266401787,0.20077835237611827,0.999905264301047,0.5308830680874915,baseline,0.013614070449593582,q99_5,0.07321964695450137,23775,432742
0.21152308848728257,,fuzzing,42362,0.9997167272555593,1718143,7245,42350,0,0.33497235695829003,1235004,1300005,1235004,1300005,57,0.00013170572781278378,1718143,0.9838452090210753,0.19471720266401787,0.20118659016425455,0.9998682942721873,0.5308830680874915,baseline,0.016154790978924676,q99_9,0.08158685246955967,28212,432726
0.2044468959744633,,fuzzing,42362,1.0,1733620,3735,42362,0,0.3330142590795734,1235004,1300005,1235004,1300005,0,0.0,1733620,0.9927076682575994,0.19471720266401787,0.1997703105100944,1.0,0.5308830680874915,baseline,0.0072923317424006,mean_plus_3std,0.0541157065920425,12735,432783
0.2066872313731393,,fuzzing,42362,1.0,1728738,4659,42362,0,0.33364093028419184,1235004,1300005,1235004,1300005,0,0.0,1728738,0.9899121312676976,0.19471720266401787,0.20022151068622512,1.0,0.5308830680874915,baseline,0.010087868732302423,mean_plus_4std,0.06449486498672219,17617,432783
0.20990731197381718,,fuzzing,42362,0.9997403333175959,1721676,6517,42351,0,0.3345226513481579,1235004,1300005,1235004,1300005,45,0.0001039782061679872,1721676,0.9858682799316291,0.19471720266401787,0.20086111583010507,0.999896021793832,0.5308830680874915,baseline,0.014131720068370978,mean_plus_5std,0.07487402338140187,24679,432738
0.20032370597915322,,fuzzing,42362,1.0,1742605,924,42362,0,0.3318670439936645,1235004,1300005,1235004,1300005,0,0.0,1742605,0.9978526702760894,0.19471720266401787,0.19894519966093405,1.0,0.5308830680874915,baseline,0.0021473297239106596,median_plus_3mad,0.03804030584001107,3750,432783
0.20302615070729801,,fuzzing,42362,1.0,1736716,2907,42362,0,0.3326180636841049,1235004,1300005,1235004,1300005,0,0.0,1736716,0.99448050367766,0.19471720266401787,0.19948522677355462,1.0,0.5308830680874915,baseline,0.00551949632233996,median_plus_5mad,0.04892372262822536,9639,432783
0.20580660793396288,,fuzzing,42362,1.0,1730657,4315,42362,0,0.33339431936316716,1235004,1300005,1235004,1300005,0,0.0,1730657,0.9910109914650801,0.19471720266401787,0.20004391154827497,1.0,0.5308830680874915,baseline,0.008989008534919875,median_plus_7mad,0.059807139416439656,15698,432783
0.2010606946416427,0.05,fuzzing,42362,1.0,1740999,78,42362,0,0.33207151941348095,1235004,1300005,1235004,1300005,0,0.0,1740999,0.9969330405329959,0.295796471463988,0.19909218127668735,1.0,0.7234596617717796,ewma,0.0030669594670041313,q99,0.04759331692384837,5356,432783
0.20201611829998833,0.05,fuzzing,42362,1.0,1738917,74,42362,0,0.3323369743630502,1235004,1300005,1235004,1300005,0,0.0,1738917,0.9957408430702807,0.295796471463988,0.19928305014504766,1.0,0.7234596617717796,ewma,0.004259156929719329,q99_5,0.05325905991743926,7438,432783
0.20439687619600044,0.05,fuzzing,42362,1.0,1733729,113,42362,0,0.33300029431057265,1235004,1300005,1235004,1300005,0,0.0,1733729,0.9927700839749077,0.295796471463988,0.1997602598093156,1.0,0.7234596617717796,ewma,0.007229916025092264,q99_9,0.06481280144503578,12626,432783
0.20085740324844042,0.05,fuzzing,42362,1.0,1741442,67,42362,0,0.33201509162994514,1235004,1300005,1235004,1300005,0,0.0,1741442,0.9971867117510472,0.295796471463988,0.19905161609309063,1.0,0.7234596617717796,ewma,0.002813288248952819,mean_plus_3std,0.046521456868442376,4913,432783
0.2022267520459925,0.05,fuzzing,42362,1.0,1738458,71,42362,0,0.33239555395802806,1235004,1300005,1235004,1300005,0,0.0,1738458,0.995478009912074,0.295796471463988,0.1993251785499629,1.0,0.7234596617717796,ewma,0.004521990087925995,mean_plus_4std,0.05439116738485963,7897,432783
0.2038292205450045,0.05,fuzzing,42362,1.0,1734966,80,42362,0,0.332841895427551,1235004,1300005,1235004,1300005,0,0.0,1734966,0.9934784164731684,0.295796471463988,0.19964626900992688,1.0,0.7234596617717796,ewma,0.006521583526831601,mean_plus_5std,0.06226087790127688,11389,432783
0.19936277555620616,0.05,fuzzing,42362,1.0,1744699,30,42362,0,0.33160081447669104,1235004,1300005,1235004,1300005,0,0.0,1744699,0.9990517391939211,0.295796471463988,0.1987538817772087,1.0,0.7234596617717796,ewma,0.0009482608060789473,median_plus_3mad,0.03629359148553842,1656,432783
0.20067063214904243,0.05,fuzzing,42362,1.0,1741849,70,42362,0,0.3319632663001479,1235004,1300005,1235004,1300005,0,0.0,1741849,0.9974197686037489,0.295796471463988,0.19901436197020922,1.0,0.7234596617717796,ewma,0.0025802313962510486,median_plus_5mad,0.04551134381629763,4506,432783
0.20227631292740525,0.05,fuzzing,42362,1.0,1738350,76,42362,0,0.3324093403934689,1235004,1300005,1235004,1300005,0,0.0,1738350,0.9954161668160254,0.295796471463988,0.19933509370453123,1.0,0.7234596617717796,ewma,0.004583833183974622,median_plus_7mad,0.05472909614705683,8005,432783
0.2021629653560261,0.1,fuzzing,42362,1.0,1738597,93,42362,0,0.3323778119879593,1235004,1300005,1235004,1300005,0,0.0,1738597,0.9955576042671737,0.2837204931584512,0.1993124188304212,1.0,0.7153361391995622,ewma,0.0044423957328263725,q99,0.05330093858482045,7758,432783
0.20369751709162062,0.1,fuzzing,42362,1.0,1735253,139,42362,0,0.33280516637259266,1235004,1300005,1235004,1300005,0,0.0,1735253,0.993642758774705,0.2837204931584512,0.19961984026095508,1.0,0.7153361391995622,ewma,0.0063572412252949715,q99_5,0.061420739991189244,11102,432783
0.20601311160651598,0.1,fuzzing,42362,1.0,1730207,177,42362,0,0.3334521161904373,1235004,1300005,1235004,1300005,0,0.0,1730207,0.9907533118982108,0.2837204931584512,0.2000855297527959,1.0,0.7153361391995622,ewma,0.009246688101789155,q99_9,0.07082614103691665,16148,432783
0.20129794441655371,0.1,fuzzing,42362,1.0,1740482,94,42362,0,0.3321373973157824,1235004,1300005,1235004,1300005,0,0.0,1740482,0.996636995341726,0.2837204931584512,0.19913954349791674,1.0,0.7153361391995622,ewma,0.0033630046582739477,mean_plus_3std,0.04842673299848551,5873,432783
0.20282744828459695,0.1,fuzzing,42362,1.0,1737149,120,42362,0,0.3325627277669664,1235004,1300005,1235004,1300005,0,0.0,1737149,0.9947284486831143,0.2837204931584512,0.19944542040948748,1.0,0.7153361391995622,ewma,0.005271551316885742,mean_plus_4std,0.056920286321413646,9206,432783
0.2045492300166396,0.1,fuzzing,42362,1.0,1733397,152,42362,0,0.3330428328529494,1235004,1300005,1235004,1300005,0,0.0,1733397,0.9925799737166842,0.2837204931584512,0.19979087610447885,1.0,0.7153361391995622,ewma,0.007420026283315821,mean_plus_5std,0.06541383964434178,12958,432783
0.19962297018362307,0.1,fuzzing,42362,1.0,1744132,53,42362,0,0.33167286023133713,1235004,1300005,1235004,1300005,0,0.0,1744132,0.9987270629396657,0.2837204931584512,0.19880564927891076,1.0,0.7153361391995622,ewma,0.001272937060334239,median_plus_3mad,0.03716728832721127,2223,432783
0.20108409839119873,0.1,fuzzing,42362,1.0,1740948,87,42362,0,0.3320780168454879,1235004,1300005,1235004,1300005,0,0.0,1740948,0.9969038368487507,0.2837204931584512,0.1990968523704175,1.0,0.7153361391995622,ewma,0.0030961631512493163,median_plus_5mad,0.047012504097929946,5407,432783
0.20281322247604328,0.1,fuzzing,42362,1.0,1737180,125,42362,0,0.3325587667793938,1235004,1300005,1235004,1300005,0,0.0,1737180,0.9947461999421653,0.2837204931584512,0.19944257114061392,1.0,0.7153361391995622,ewma,0.005253800057834747,median_plus_7mad,0.05685771986864862,9175,432783
0.20298943894328858,0.2,fuzzing,42362,1.0,1736796,154,42362,0,0.3326078385712672,1235004,1300005,1235004,1300005,0,0.0,1736796,0.9945263133784368,0.2603874918740519,0.19947787105240233,1.0,0.6869072104404262,ewma,0.005473686621563199,q99,0.0570356864166916,9559,432783
0.20502831853696277,0.2,fuzzing,42362,1.0,1732353,318,42362,0,0.33317666948045727,1235004,1300005,1235004,1300005,0,0.0,1732353,0.9919821571215475,0.2603874918740519,0.1998872126277518,1.0,0.6869072104404262,ewma,0.008017842878452548,q99_5,0.06739500488538017,14002,432783
0.20703507533712873,0.2,fuzzing,42362,1.0,1727980,386,42362,0,0.3337384415005556,1235004,1300005,1235004,1300005,0,0.0,1727980,0.9894780843528378,0.2603874918740519,0.20029174879429165,1.0,0.6869072104404262,ewma,0.010521915647162232,q99_9,0.07588316067781897,18375,432783
0.20169993823245705,0.2,fuzzing,42362,1.0,1739606,136,42362,0,0.3322490799072,1235004,1300005,1235004,1300005,0,0.0,1739606,0.9961353791182205,0.2603874918740519,0.19921984506458099,1.0,0.6869072104404262,ewma,0.003864620881779478,mean_plus_3std,0.05017257558156645,6749,432783
0.20343043900845195,0.2,fuzzing,42362,1.0,1735835,163,42362,0,0.33273070933700727,1235004,1300005,1235004,1300005,0,0.0,1735835,0.9939760243478559,0.2603874918740519,0.19956626754919493,1.0,0.6869072104404262,ewma,0.0060239756521440375,mean_plus_4std,0.059242053641637205,10520,432783
0.2053018211788331,0.2,fuzzing,42362,1.0,1731757,342,42362,0,0.3332531225419403,1235004,1300005,1235004,1300005,0,0.0,1731757,0.9916408748507606,0.2603874918740519,0.19994225100945234,1.0,0.6869072104404262,ewma,0.008359125149239416,mean_plus_5std,0.06831153170170795,14598,432783
0.1998051523125199,0.2,fuzzing,42362,1.0,1743735,94,42362,0,0.331723323602758,1235004,1300005,1235004,1300005,0,0.0,1743735,0.9984997322995611,0.2603874918740519,0.19884191171403132,1.0,0.6869072104404262,ewma,0.0015002677004389141,median_plus_3mad,0.03764527529645076,2620,432783
0.20134245743041515,0.2,fuzzing,42362,1.0,1740385,122,42362,0,0.3321497602986396,1235004,1300005,1235004,1300005,0,0.0,1740385,0.9965814510795342,0.2603874918740519,0.1991484321506667,1.0,0.6869072104404262,ewma,0.00341854892046577,median_plus_5mad,0.04792353047666223,5970,432783
0.2032175107771972,0.2,fuzzing,42362,1.0,1736299,159,42362,0,0.3326713722656633,1235004,1300005,1235004,1300005,0,0.0,1736299,0.9942417206123612,0.2603874918740519,0.19952357725526282,1.0,0.6869072104404262,ewma,0.0057582793876388245,median_plus_7mad,0.058201785656873686,10056,432783
0.20326982504091068,0.3,fuzzing,42362,1.0,1736185,201,42362,0,0.3326859488090905,1235004,1300005,1235004,1300005,0,0.0,1736185,0.9941764417887543,0.24775363744691323,0.1995340641263495,1.0,0.6650446849655656,ewma,0.005823558211245709,q99,0.05821920003367497,10170,432783
0.2053454163985943,0.3,fuzzing,42362,1.0,1731662,537,42362,0,0.33326531209427895,1235004,1300005,1235004,1300005,0,0.0,1731662,0.9915864758310882,0.24775363744691323,0.19995102670661533,1.0,0.6650446849655656,ewma,0.008413524168911819,q99_5,0.06823020370751023,14693,432783
0.2077394823090598,0.3,fuzzing,42362,1.0,1726445,940,42362,0,0.3339360828329818,1235004,1300005,1235004,1300005,0,0.0,1726445,0.9885991107191837,0.24775363744691323,0.2004341366451343,1.0,0.6650446849655656,ewma,0.01140088928081633,q99_9,0.07837699472976348,19910,432783
0.2019229621988144,0.3,fuzzing,42362,1.0,1739120,174,42362,0,0.33231107319653885,1235004,1300005,1235004,1300005,0,0.0,1739120,0.9958570851860017,0.24775363744691323,0.19926442387160015,1.0,0.6650446849655656,ewma,0.0041429148139982995,mean_plus_3std,0.05101787312688187,7235,432783
0.2036608053276112,0.3,fuzzing,42362,1.0,1735333,238,42362,0,0.33279492975313535,1235004,1300005,1235004,1300005,0,0.0,1735333,0.9936885684754818,0.24775363744691323,0.19961247460929213,1.0,0.6650446849655656,ewma,0.006311431524518211,mean_plus_4std,0.06036713096096402,11022,432783
0.20573180771479366,0.3,fuzzing,42362,1.0,1730820,597,42362,0,0.3333733890107249,1235004,1300005,1235004,1300005,0,0.0,1730820,0.9911043287304128,0.24775363744691323,0.20002884078086414,1.0,0.6650446849655656,ewma,0.008895671269587227,mean_plus_5std,0.06971638879504617,15535,432783
0.19985976106148395,0.3,fuzzing,42362,1.0,1743616,116,42362,0,0.33173845289443205,1235004,1300005,1235004,1300005,0,0.0,1743616,0.9984315903696557,0.24775363744691323,0.19885278388751326,1.0,0.6650446849655656,ewma,0.0015684096303443457,median_plus_3mad,0.0377287586857096,2739,432783
0.20143286014928838,0.3,fuzzing,42362,1.0,1740188,155,42362,0,0.33217487145755126,1235004,1300005,1235004,1300005,0,0.0,1740188,0.9964686446913714,0.24775363744691323,0.19916648680539226,1.0,0.6650446849655656,ewma,0.0035313553086285436,median_plus_5mad,0.04814386202715917,6167,432783
0.2033345295249773,0.3,fuzzing,42362,1.0,1736044,194,42362,0,0.33270397945887353,1235004,1300005,1235004,1300005,0,0.0,1736044,0.9940957021911353,0.24775363744691323,0.19954703625508166,1.0,0.6650446849655656,ewma,0.00590429780886475,median_plus_7mad,0.05855896536860874,10311,432783
0.20384298745650803,0.5,fuzzing,42362,1.0,1734936,611,42362,0,0.33284573516959415,1235004,1300005,1235004,1300005,0,0.0,1734936,0.9934612378353771,0.2322630316597484,0.19964903200091894,1.0,0.6329773603733166,ewma,0.006538762164622886,q99,0.060284275240458506,11419,432783
0.20572125308264094,0.5,fuzzing,42362,1.0,1730843,1287,42362,0,0.3333704358596816,1235004,1300005,1235004,1300005,0,0.0,1730843,0.9911174990193861,0.2322630316597484,0.2000267144136741,1.0,0.6329773603733166,ewma,0.008882500980613908,q99_5,0.06846679868943273,15512,432783
0.2086086333219833,0.5,fuzzing,42362,1.0,1724551,2053,42362,0,0.3341802706209797,1235004,1300005,1235004,1300005,0,0.0,1724551,0.9875145660532939,0.2322630316597484,0.20061010487944844,1.0,0.6329773603733166,ewma,0.01248543394670614,q99_9,0.0801480789216721,21804,432783
0.2021349726359689,0.5,fuzzing,42362,1.0,1738658,258,42362,0,0.33237002654149567,1235004,1300005,1235004,1300005,0,0.0,1738658,0.9955925341640159,0.2322630316597484,0.1993068197570185,1.0,0.6329773603733166,ewma,0.004407465835984093,mean_plus_3std,0.05200223763673268,7697,432783
0.2041665098768412,0.5,fuzzing,42362,1.0,1734231,695,42362,0,0.3329359946180413,1235004,1300005,1235004,1300005,0,0.0,1734231,0.993057539847282,0.2322630316597484,0.19971398431205337,1.0,0.6329773603733166,ewma,0.00694246015271809,mean_plus_4std,0.06167805763486009,12124,432783
0.2065518567433545,0.5,fuzzing,42362,1.0,1729033,1562,42362,0,0.3336029960699129,1235004,1300005,1235004,1300005,0,0.0,1729033,0.9900810545393118,0.2322630316597484,0.2001941885895932,1.0,0.6329773603733166,ewma,0.00991894546068812,mean_plus_5std,0.0713538776329875,17322,432783
0.19990243848714492,0.5,fuzzing,42362,1.0,1743523,177,42362,0,0.3317502775873111,1235004,1300005,1235004,1300005,0,0.0,1743523,0.9983783365925026,0.2322630316597484,0.19886128145582468,1.0,0.6329773603733166,ewma,0.0016216634074973301,median_plus_3mad,0.037793906936358174,2832,432783
0.20151270823600892,0.5,fuzzing,42362,1.0,1740014,212,42362,0,0.33219705401484506,1235004,1300005,1235004,1300005,0,0.0,1740014,0.996369008592182,0.2322630316597484,0.19918243627913698,1.0,0.6329773603733166,ewma,0.003630991407817998,median_plus_5mad,0.048315118097088175,6341,432783
0.20356214246183582,0.5,fuzzing,42362,1.0,1735548,543,42362,0,0.3327674219584378,1235004,1300005,1235004,1300005,0,0.0,1735548,0.9938116820463193,0.2322630316597484,0.19959268211357029,1.0,0.6329773603733166,ewma,0.006188317953680666,median_plus_7mad,0.058836329257818176,10807,432783
0.04695809238437951,,ssl_renegotiation,29299,0.9861770026280761,2041265,1958,28894,0,0.08262638288313584,1255010,1320011,1255010,1320011,694,0.0074903941631049515,2041265,0.9957788555444657,0.5865630980389399,0.04310754196818617,0.9925096058368951,0.9309526538922653,baseline,0.004221144455534319,q99,0.05799076557966526,8653,91958
0.05000070009381257,,ssl_renegotiation,29299,0.9846411140311956,2034641,3447,28849,0,0.08278229553170455,1255010,1320011,1255010,1320011,799,0.008623667055217372,2034641,0.9925475067783199,0.5865630980389399,0.04319457285089918,0.9913763329447827,0.9309526538922653,baseline,0.007452493221680087,q99_5,0.07608128335065209,15277,91853
0.08768114927400272,,ssl_renegotiation,29299,0.9822860848493122,1953813,19014,28780,0,0.08582640819035246,1255010,1320011,1255010,1320011,894,0.00964900919570004,1953813,0.9531176369005979,0.5865630980389399,0.04485691281309717,0.9903509908043,0.9309526538922653,baseline,0.046882363099402025,q99_9,0.18966553573636116,96105,91758
0.048025968813154296,,ssl_renegotiation,29299,0.985118946039114,2038906,2718,28863,0,0.08265282028563782,1255010,1320011,1255010,1320011,765,0.008256702499676208,2038906,0.9946280778060391,0.5865630980389399,0.043123381764441686,0.9917432975003238,0.9309526538922653,baseline,0.005371922193960929,mean_plus_3std,0.06497975696601338,11012,91887
0.050238731990086674,,ssl_renegotiation,29299,0.9846069831734872,2034127,3483,28848,0,0.08279801751352638,1255010,1320011,1255010,1320011,803,0.008666839355869274,2034127,0.9922967650413334,0.5865630980389399,0.043203215840630374,0.9913331606441307,0.9309526538922653,baseline,0.00770323495866664,mean_plus_4std,0.0777235479598276,15791,91849
0.05210564882360903,,ssl_renegotiation,29299,0.9840608894501519,2030103,3838,28832,0,0.08292768832013293,1255010,1320011,1255010,1320011,827,0.008925873159780684,2030103,0.9903337596918511,0.5865630980389399,0.04327432410524768,0.9910741268402193,0.9309526538922653,baseline,0.00966624030814891,mean_plus_5std,0.09046733895364181,19815,91825
0.044992228958680464,,ssl_renegotiation,29299,1.0,2046171,827,29299,0,0.08304103787853326,1255010,1320011,1255010,1320011,0,0.0,2046171,0.9981721220068315,0.5865630980389399,0.043319152636753955,1.0,0.9309526538922653,baseline,0.0018278779931685072,median_plus_3mad,0.044428413542657585,3747,92652
0.046872214210037476,,ssl_renegotiation,29299,0.9869961432130789,2041483,1941,28918,0,0.08264757581216166,1255010,1320011,1255010,1320011,660,0.007123429607563787,2041483,0.995885201261709,0.5865630980389399,0.04311838666963522,0.9928765703924363,0.9309526538922653,baseline,0.004114798738290995,median_plus_5mad,0.05720119619881185,8435,91992
0.04893329039424616,,ssl_renegotiation,29299,0.9848117683197378,2036942,3267,28854,0,0.08270863184183742,1255010,1320011,1255010,1320011,785,0.008472564002935716,2036942,0.9936699907020671,0.5865630980389399,0.04315417681905704,0.9915274359970643,0.9309526538922653,baseline,0.006330009297932893,median_plus_7mad,0.06997397885496612,12976,91867
0.04424452876685476,0.05,ssl_renegotiation,29299,1.0,2047773,86,29299,0,0.08298146458899537,1255010,1320011,1255010,1320011,0,0.0,2047773,0.9989536166812526,0.19298864401720947,0.04328673043904832,1.0,0.8464968991901387,ewma,0.001046383318747384,q99,0.04565288174619934,2145,92652
0.045240062168330555,0.05,ssl_renegotiation,29299,1.0,2045640,108,29299,0,0.08306080296054047,1255010,1320011,1255010,1320011,0,0.0,2045640,0.9979130872551976,0.19298864401720947,0.04332991004034996,1.0,0.8464968991901387,ewma,0.002086912744802475,q99_5,0.05123101837643649,4278,92652
0.04597796104678027,0.05,ssl_renegotiation,29299,1.0,2044059,110,29299,0,0.08311970728858423,1255010,1320011,1255010,1320011,0,0.0,2044059,0.997141836892988,0.19298864401720947,0.043361970804661934,1.0,0.8464968991901387,ewma,0.0028581631070120853,q99_9,0.05551612000627776,5859,92652
0.045055237401811846,0.05,ssl_renegotiation,29299,1.0,2046036,108,29299,0,0.0830460620075829,1255010,1320011,1255010,1320011,0,0.0,2046036,0.9981062657140432,0.19298864401720947,0.04332188706347069,1.0,0.8464968991901387,ewma,0.001893734285956804,mean_plus_3std,0.05014304523515889,3882,92652
0.046323807390190284,0.05,ssl_renegotiation,29299,1.0,2043318,102,29299,0,0.08314734396411774,1255010,1320011,1255010,1320011,0,0.0,2043318,0.9967803590192388,0.19298864401720947,0.04337701372210284,1.0,0.8464968991901387,ewma,0.0032196409807611816,mean_plus_4std,0.057956493683952046,6600,92652
0.04728013553816211,0.05,ssl_renegotiation,29299,1.0,2041269,85,29299,0,0.08322386016537522,1255010,1320011,1255010,1320011,0,0.0,2041269,0.9957808068420297,0.19298864401720947,0.04341866451475945,1.0,0.8464968991901387,ewma,0.0042191931579702215,mean_plus_5std,0.0657699421327452,8649,92652
0.04400509668295552,0.05,ssl_renegotiation,29299,1.0,2048286,66,29299,0,0.08296240581306327,1255010,1320011,1255010,1320011,0,0.0,2048286,0.9992038705938482,0.19298864401720947,0.0432763583064993,1.0,0.8464968991901387,ewma,0.0007961294061518559,median_plus_3mad,0.044121086370542933,1632,92652
0.04610444466225141,0.05,ssl_renegotiation,29299,1.0,2043788,109,29299,0,0.08312981249764478,1255010,1320011,1255010,1320011,0,0.0,2043788,0.9970096364830203,0.19298864401720947,0.04336747112018124,1.0,0.8464968991901387,ewma,0.0029903635169797036,median_plus_5mad,0.05644561250796759,6130,92652
0.047611980005320714,0.05,ssl_renegotiation,29299,1.0,2040558,91,29299,0,0.08325044409761254,1255010,1320011,1255010,1320011,0,0.0,2040558,0.9954339637000115,0.19298864401720947,0.04343313597817374,1.0,0.8464968991901387,ewma,0.004566036299988585,median_plus_7mad,0.06877013864539225,9360,92652
0.04527319994212558,0.1,ssl_renegotiation,29299,1.0,2045569,154,29299,0,0.0830634464624387,1255010,1320011,1255010,1320011,0,0.0,2045569,0.9978784517234348,0.23173674359750018,0.04333134881754505,1.0,0.8673542278503529,ewma,0.002121548276565209,q99,0.049953776344298165,4349,92652
0.04619032283659344,0.1,ssl_renegotiation,29299,1.0,2043604,146,29299,0,0.08313667499959622,1255010,1320011,1255010,1320011,0,0.0,2043604,0.9969198767950718,0.23173674359750018,0.04337120644716738,1.0,0.8673542278503529,ewma,0.003080123204928197,q99_5,0.057030057738272,6314,92652
